genres,movie_title,num_voted_users,cast_total_facebook_likes,plot_keywords,movie_imdb_link,num_user_for_reviews,title_year,imdb_score
Drama,Shame ,145395,15230,female frontal nudity|female nudity|male nudity|sex addict|sex addiction,http://www.imdb.com/title/tt1723811/?ref_=fn_tt_tt_1,375,2011,7.3
Crime|Drama|Thriller,Layer Cake ,134070,29277,cake|cocaine|drugs|pills|serbian,http://www.imdb.com/title/tt0375912/?ref_=fn_tt_tt_1,263,2004,7.4
Drama|Western,The Work and the Glory II: American Zion ,564,1942,estrangement|missouri|mormon|mormon church|mormon temple,http://www.imdb.com/title/tt0457530/?ref_=fn_tt_tt_1,21,2005,6.6
Drama|Thriller,The East ,41856,13180,anarchist|corporation|greedy institution|vomiting|watching television,http://www.imdb.com/title/tt1869716/?ref_=fn_tt_tt_1,119,2013,6.9
Drama|Romance,A Home at the End of the World ,12049,21107,hand job|hugging|long hair|new york city|two men one woman,http://www.imdb.com/title/tt0359423/?ref_=fn_tt_tt_1,135,2004,6.8
Drama,Aberdeen ,2601,846,death|ferry|lawyer|norway|vomiting,http://www.imdb.com/title/tt0168446/?ref_=fn_tt_tt_1,35,2000,7.3
Drama|Romance|War,The Messenger ,29608,14462,captain|casualty notification|casualty notification team|sergeant|staff sergeant,http://www.imdb.com/title/tt0790712/?ref_=fn_tt_tt_1,92,2009,7.2
Action|Adventure|Drama|Western,Tracker ,2892,1904,one word title,http://www.imdb.com/title/tt1414378/?ref_=fn_tt_tt_1,18,2010,6.5
Biography|Drama|Music,Control ,51353,2614,band|employment agency|singer|stage fright|suicide,http://www.imdb.com/title/tt0421082/?ref_=fn_tt_tt_1,143,2007,7.7
Action|Sci-Fi,The Terminator ,600266,3582,cyborg|future war|robot|shootout in a police station|urban setting,http://www.imdb.com/title/tt0088247/?ref_=fn_tt_tt_1,692,1984,8.1
Drama|Romance,Good Bye Lenin! ,114407,200,coma|east germany|german democratic republic|germany|heart attack,http://www.imdb.com/title/tt0301357/?ref_=fn_tt_tt_1,225,2003,7.7
Biography|Drama|Sport,The Damned United ,32307,1163,cup|derby county|flashback|football|leeds united,http://www.imdb.com/title/tt1226271/?ref_=fn_tt_tt_1,75,2009,7.6
Comedy|Horror|Sci-Fi,The Return of the Living Dead ,39856,2020,crematorium|female frontal nudity|naked dead woman|paramedic|poison gas,http://www.imdb.com/title/tt0089907/?ref_=fn_tt_tt_1,300,1985,7.3
Crime|Drama|Thriller,Gomorrah             ,9638,39,,http://www.imdb.com/title/tt2049116/?ref_=fn_tt_tt_1,25,,8.7
Comedy|Romance,Mallrats ,99033,3254,comic|ex girlfriend|jay and silent bob|mall|teenager,http://www.imdb.com/title/tt0113749/?ref_=fn_tt_tt_1,434,1995,7.2
Musical|Romance,Grease ,170027,5127,automobile racing|boyfriend girlfriend relationship|high school|wrestling|year 1959,http://www.imdb.com/title/tt0077631/?ref_=fn_tt_tt_1,350,1978,7.2
Drama|War,Platoon ,291603,42028,1960s|famous score|hero|vietnam|vietnam war,http://www.imdb.com/title/tt0091763/?ref_=fn_tt_tt_1,505,1986,8.1
Documentary|Drama|War,Fahrenheit 9/11 ,113152,1448,anti war|interview|iraq|paranoia|war on terrorism,http://www.imdb.com/title/tt0361596/?ref_=fn_tt_tt_1,1416,2004,7.5
Biography|Crime|Drama|Western,Butch Cassidy and the Sundance Kid ,152089,2169,bolivia|gang|outlaw|posse|train,http://www.imdb.com/title/tt0064115/?ref_=fn_tt_tt_1,309,1969,8.1
Comedy|Family|Fantasy|Musical,Mary Poppins ,107408,2045,banker|female protagonist|live action and animation|magic|nanny,http://www.imdb.com/title/tt0058331/?ref_=fn_tt_tt_1,259,1964,7.8
Drama,Ordinary People ,35130,5122,choir|death|friend|suicide|therapy,http://www.imdb.com/title/tt0081283/?ref_=fn_tt_tt_1,283,1980,7.8
Action|Adventure|Comedy,Around the World in 80 Days ,68722,3175,19th century|around the world|inventor|martial arts|train,http://www.imdb.com/title/tt0327437/?ref_=fn_tt_tt_1,191,2004,5.8
Crime|Drama|Musical|Romance|Thriller,West Side Story ,71919,1802,dance|gang|new york city|puerto rican|tragedy,http://www.imdb.com/title/tt0055614/?ref_=fn_tt_tt_1,316,1961,7.6
Comedy|Sport,Caddyshack ,81599,14921,caddy|country club|golf course|gopher|nudity,http://www.imdb.com/title/tt0080487/?ref_=fn_tt_tt_1,250,1980,7.4
Comedy|Drama,The Brothers ,3198,6419,african american|commitment|friend|friendship|playboy,http://www.imdb.com/title/tt0250274/?ref_=fn_tt_tt_1,43,2001,6.3
Comedy|Drama|Romance,The Wood ,6585,2724,flashback|friendship|public nudity|shower|wedding,http://www.imdb.com/title/tt0161100/?ref_=fn_tt_tt_1,50,1999,6.9
Crime|Drama|Mystery|Thriller,The Usual Suspects ,740918,20821,criminal|dirty cop|flashback|limping|suspect,http://www.imdb.com/title/tt0114814/?ref_=fn_tt_tt_1,1182,1995,8.6
Fantasy|Horror|Romance|Thriller,A Nightmare on Elm Street 5: The Dream Child ,29659,584,child|comic book|dream|murderer|nightmare,http://www.imdb.com/title/tt0097981/?ref_=fn_tt_tt_1,227,1989,5.1
Comedy|Romance,Van Wilder: Party Liaison ,89128,19341,college|love|party|reporter|tuition,http://www.imdb.com/title/tt0283111/?ref_=fn_tt_tt_1,258,2002,6.4
Drama|Sport,The Wrestler ,251349,1582,heart attack|stripper|supermarket|wrestler|wrestling,http://www.imdb.com/title/tt1125849/?ref_=fn_tt_tt_1,547,2008,7.9
Drama|Romance|Western,Duel in the Sun ,6304,2037,box office hit|half breed|infidelity|shooting|texas,http://www.imdb.com/title/tt0038499/?ref_=fn_tt_tt_1,87,1946,6.9
Comedy,Best in Show ,45859,4611,dog show|gay|gay character|gay couple|gay interest,http://www.imdb.com/title/tt0218839/?ref_=fn_tt_tt_1,340,2000,7.5
Action|Sci-Fi,Escape from New York ,91017,2270,1990s|police|prison|rescue|year 1997,http://www.imdb.com/title/tt0082340/?ref_=fn_tt_tt_1,284,1981,7.2
Comedy|Drama|Musical,School Daze ,4756,1284,beauty salon|black college|college|fraternity|sorority,http://www.imdb.com/title/tt0096054/?ref_=fn_tt_tt_1,38,1988,5.8
Comedy|Family,Daddy Day Camp ,12339,1752,competition|estranged father|skunk|summer camp|wall,http://www.imdb.com/title/tt0462244/?ref_=fn_tt_tt_1,32,2007,2.9
Action|Comedy|Crime,Mr. Nice Guy ,19774,773,chef|cook|drugs|gang|reporter,http://www.imdb.com/title/tt0117786/?ref_=fn_tt_tt_1,70,1997,6.2
Comedy|Music,A Mighty Wind ,22408,1660,concert|mockumentary|musician|new york city|singer,http://www.imdb.com/title/tt0310281/?ref_=fn_tt_tt_1,272,2003,7.3
Comedy|Drama|Romance,Mystic Pizza ,18286,10430,commitment|marriage|pizza|title appears in writing|woman wearing only a man's shirt,http://www.imdb.com/title/tt0095690/?ref_=fn_tt_tt_1,73,1988,6.2
Drama|History|Romance|War,War & Peace             ,9277,4528,male frontal nudity|male nudity|tv mini series,http://www.imdb.com/title/tt3910804/?ref_=fn_tt_tt_1,44,,8.2
Comedy|Drama|Fantasy|Romance,Sliding Doors ,52805,1462,alternative reality|multiple outcomes|parallel time|serendipity|twist of fate,http://www.imdb.com/title/tt0120148/?ref_=fn_tt_tt_1,278,1998,6.8
Comedy|Horror|Thriller,Tales from the Hood ,4582,3221,child abuse|death|drugs|ku klux klan|police brutality,http://www.imdb.com/title/tt0114609/?ref_=fn_tt_tt_1,52,1995,6.1
Biography|Drama|History|Thriller,The Last King of Scotland ,145580,1184,1970s|assassination|doctor|scottish|ugandan,http://www.imdb.com/title/tt0455590/?ref_=fn_tt_tt_1,351,2006,7.7
Horror|Thriller,Halloween 5 ,22929,1308,cat|halloween|kitten|michael myers|psychotronic,http://www.imdb.com/title/tt0097474/?ref_=fn_tt_tt_1,287,1989,5.2
Comedy|Crime|Drama,Bernie ,45396,11328,funeral|stockbroker|texas|vacation|widow,http://www.imdb.com/title/tt1704573/?ref_=fn_tt_tt_1,136,2011,6.8
Adventure|Documentary|Short,Dolphins and Whales 3D: Tribes of the Ocean ,172,844,3d in title|animal in title|digit in title|dolphin|manatee,http://www.imdb.com/title/tt0996382/?ref_=fn_tt_tt_1,5,2008,6.5
Biography|Drama,Pollock ,23023,1517,1940s|artist|drinking|life magazine|painter,http://www.imdb.com/title/tt0183659/?ref_=fn_tt_tt_1,148,2000,7
Comedy|Drama|Romance,200 Cigarettes ,13010,2697,bartender|friend|new year's eve|party|punk,http://www.imdb.com/title/tt0137338/?ref_=fn_tt_tt_1,182,1999,5.9
Drama|Mystery|Romance|Thriller,The Words ,59637,51355,american in paris|book|love|novel|writer,http://www.imdb.com/title/tt1840417/?ref_=fn_tt_tt_1,130,2012,7.1
Comedy|Western,Casa de mi Padre ,17169,10123,absurd humor|drug lord|mexico|ranch|spaghetti western,http://www.imdb.com/title/tt1702425/?ref_=fn_tt_tt_1,70,2012,5.5
Comedy|Drama,City Island ,27301,3825,anger|family reunion|father son reunion|hugging|movie making,http://www.imdb.com/title/tt1174730/?ref_=fn_tt_tt_1,101,2009,7.4
Comedy|Crime|Thriller,The Guard ,64794,3569,boat on fire|drug smuggling|fbi|fbi agent|small town,http://www.imdb.com/title/tt1540133/?ref_=fn_tt_tt_1,131,2011,7.3
Comedy,College ,11011,4484,college|face slap|high school|loss of virginity|pierced nipple,http://www.imdb.com/title/tt0844671/?ref_=fn_tt_tt_1,78,2008,4.6
Drama|Romance,The Virgin Suicides ,116910,7103,catholic|five sisters|isolation|school|suicide,http://www.imdb.com/title/tt0159097/?ref_=fn_tt_tt_1,520,1999,7.2
Comedy|Drama|Music|Romance,Little Voice ,13892,2103,mother|recluse|shy|singer|talent,http://www.imdb.com/title/tt0147004/?ref_=fn_tt_tt_1,160,1998,7
Comedy|Romance,Miss March ,18313,1831,fellatio|hugh hefner|oral sex|playboy centerfold|topless female nudity,http://www.imdb.com/title/tt1151922/?ref_=fn_tt_tt_1,73,2009,5.1
Comedy|Drama,Wish I Was Here ,29341,18947,actor|dream sequence|genius recluse|jew|religion,http://www.imdb.com/title/tt2870708/?ref_=fn_tt_tt_1,93,2014,6.7
Comedy|Drama|Fantasy|Romance,Simply Irresistible ,11439,5668,chef|female chef|love|magic|restaurant,http://www.imdb.com/title/tt0145893/?ref_=fn_tt_tt_1,190,1999,5.3
Crime|Drama|Mystery,Veronica Mars             ,55524,3318,best friend|high school|private detective|sheriff|student,http://www.imdb.com/title/tt0412253/?ref_=fn_tt_tt_1,315,,8.4
Comedy|Drama|Music|Musical,Hedwig and the Angry Inch ,26300,993,band|rock band|sex change|song|transsexual,http://www.imdb.com/title/tt0248845/?ref_=fn_tt_tt_1,231,2001,7.8
Action|Drama,Only the Strong ,4195,382,capoeira|fight|fighting|martial arts|violence,http://www.imdb.com/title/tt0107750/?ref_=fn_tt_tt_1,50,1993,6.7
Drama|Horror|Mystery|Thriller,Goddess of Love ,522,546,female nudity|hallucination|sex scene|strip club|stripper,http://www.imdb.com/title/tt3432552/?ref_=fn_tt_tt_1,5,2015,5.4
Drama|History,Shattered Glass ,28855,8297,fabricated facts|journalist|stephen glass|the new republic|writer,http://www.imdb.com/title/tt0323944/?ref_=fn_tt_tt_1,190,2003,7.2
Comedy|Crime|Drama|Thriller,Novocaine ,9589,489,dentist|drugs|murder|sex|sunflower,http://www.imdb.com/title/tt0234354/?ref_=fn_tt_tt_1,105,2001,5.8
Drama|Thriller,The Business of Strangers ,3413,1407,airport|businesswoman|hotel|revenge|vegetarian,http://www.imdb.com/title/tt0270259/?ref_=fn_tt_tt_1,78,2001,6.4
Action|Adventure|Western,The Wild Bunch ,63192,2379,friendship|honor|righteous rage|soldier|texas,http://www.imdb.com/title/tt0065214/?ref_=fn_tt_tt_1,287,1969,8
Comedy|Drama|Romance,The Wackness ,27266,2748,ice cream|marijuana|new york city|summer|therapy,http://www.imdb.com/title/tt1082886/?ref_=fn_tt_tt_1,75,2008,7
Adventure|Crime|Drama|Thriller,The Great Train Robbery ,11623,297,bank|gold|key|safe|train,http://www.imdb.com/title/tt0079240/?ref_=fn_tt_tt_1,50,1979,7
Drama,Morvern Callar ,6906,841,breasts|cleavage|female rear nudity|girl in panties|public nudity,http://www.imdb.com/title/tt0300214/?ref_=fn_tt_tt_1,111,2002,6.7
Action|Adventure|Fantasy|Sci-Fi,Beastmaster 2: Through the Portal of Time ,2281,2000,beast|beastmaster|psychotronic|sword and sorcery|warrior,http://www.imdb.com/title/tt0101412/?ref_=fn_tt_tt_1,16,1991,3.8
Biography|Drama|Sport,The 5th Quarter ,1245,2370,athletic training|football practice|funeral|gymnasium|man crying,http://www.imdb.com/title/tt1130964/?ref_=fn_tt_tt_1,29,2010,5.7
Drama,The Flower of Evil ,2591,282,bordeaux|election|mayor|pamphlet|political thriller,http://www.imdb.com/title/tt0322289/?ref_=fn_tt_tt_1,36,2003,6.6
Drama|Romance,The Greatest ,7394,2163,car crash|loss|self help group|teenage mother|title directed by female,http://www.imdb.com/title/tt1226232/?ref_=fn_tt_tt_1,50,2009,6.7
Drama|History,Snow Flower and the Secret Fan ,3024,2430,car hitting pedestrian|china|fan|nineteenth century|reversal of fortune,http://www.imdb.com/title/tt1541995/?ref_=fn_tt_tt_1,22,2011,6.1
Drama|Romance,Come Early Morning ,2330,1081,church|drink|knocking on a door|love|three word title,http://www.imdb.com/title/tt0457308/?ref_=fn_tt_tt_1,29,2006,6.2
Comedy|Crime|Romance,Lucky Break ,1940,2440,escape|prison|prison escape|sadism|solitary confinement,http://www.imdb.com/title/tt0246134/?ref_=fn_tt_tt_1,34,2001,6.2
Drama,Julia ,6454,15604,1930s|female protagonist|nazi|romantic friendship|writer,http://www.imdb.com/title/tt0076245/?ref_=fn_tt_tt_1,44,1977,7.4
Comedy,"Surfer, Dude ",7367,14599,barefoot|endorsement|surfboard|virtual reality|waves,http://www.imdb.com/title/tt0976247/?ref_=fn_tt_tt_1,37,2008,4.7
Documentary,Lake of Fire ,2143,105,abortion|southern accent|title based on the bible|trial|usa,http://www.imdb.com/title/tt0841119/?ref_=fn_tt_tt_1,29,2006,8.3
Comedy|Crime|Drama,11:14 ,38273,2200,convenience store|multiple perspectives|murder|paramedic|van,http://www.imdb.com/title/tt0331811/?ref_=fn_tt_tt_1,133,2003,7.2
Action|Drama|Thriller,Men of War ,2989,2152,cockney accent|fight|island|machismo|mercenary,http://www.imdb.com/title/tt0110490/?ref_=fn_tt_tt_1,38,1994,5.8
Drama|Mystery|Thriller,Don McKay ,2050,1227,dead body|dead body in a freezer|dead body wrapped in carpet|person in a car trunk|school janitor,http://www.imdb.com/title/tt1281374/?ref_=fn_tt_tt_1,17,2009,5.9
Crime|Drama|Thriller,Deadfall ,32512,27575,police officer|police officer killed|police officer shot|sex scene,http://www.imdb.com/title/tt1667310/?ref_=fn_tt_tt_1,86,2012,6.3
Drama|Family,A Shine of Rainbows ,1696,1940,island|love|new home|orphan|rainbow,http://www.imdb.com/title/tt1014774/?ref_=fn_tt_tt_1,19,2009,7.2
Action|Thriller,The Hit List ,10196,3469,die hard scenario|engineer|held at gunpoint|race against time|shot to death,http://www.imdb.com/title/tt1575694/?ref_=fn_tt_tt_1,39,2011,5.4
Comedy|Drama|Romance,Emma             ,10388,2563,friendship|love triangle|matchmaker|naivety|opposites attract,http://www.imdb.com/title/tt1366312/?ref_=fn_tt_tt_1,50,,8.2
Horror|Mystery|Sci-Fi|Thriller,Videodrome ,60522,477,cyberpunk|hallucination|illegality|snuff film|surrealism,http://www.imdb.com/title/tt0086541/?ref_=fn_tt_tt_1,228,1983,7.3
Comedy|Drama,L'auberge espagnole ,34383,1858,apartment|erasmus|language|student|trip,http://www.imdb.com/title/tt0283900/?ref_=fn_tt_tt_1,149,2002,7.3
Drama|Music,Song One ,6797,12772,musician|number in title|recording|sibling,http://www.imdb.com/title/tt2182972/?ref_=fn_tt_tt_1,21,2014,5.8
Crime|Mystery|Thriller,Murder by Numbers ,43575,34605,disposing of a dead body|high school student|murder|sociopath|teenage boy,http://www.imdb.com/title/tt0264935/?ref_=fn_tt_tt_1,302,2002,6.1
Drama|History|War,Winter in Wartime ,9230,219,horse|nazi|occupation|resistance movement|uncle nephew relationship,http://www.imdb.com/title/tt0795441/?ref_=fn_tt_tt_1,37,2008,7.1
Comedy|Crime|Thriller,Freaky Deaky ,6741,6569,black panties|bomb squad|car bomb|dynamite|girl in panties,http://www.imdb.com/title/tt0938305/?ref_=fn_tt_tt_1,11,2012,6.5
Thriller|War,The Train ,10119,502,art|french|german|painting|train,http://www.imdb.com/title/tt0059825/?ref_=fn_tt_tt_1,124,1964,7.9
Drama|Thriller,Trade of Innocents ,748,1443,angkor wat|human trafficking|sex slavery|sex tourism,http://www.imdb.com/title/tt1772408/?ref_=fn_tt_tt_1,8,2012,5.4
Action|Crime|Drama|Thriller,The Protector ,30210,2205,die hard scenario|elephant|long take|police|sydney australia,http://www.imdb.com/title/tt0427954/?ref_=fn_tt_tt_1,214,2005,7.1
Comedy,Stiff Upper Lips ,867,1477,class conflict|edwardian era|england|sexual awakening|spoof,http://www.imdb.com/title/tt0120210/?ref_=fn_tt_tt_1,21,1998,6.4
Comedy|Romance,The Inbetweeners             ,55987,1239,black comedy|bully|friend|house|practical joke,http://www.imdb.com/title/tt1220617/?ref_=fn_tt_tt_1,42,,8.4
Comedy|Drama|Romance|Sport,Bend It Like Beckham ,89806,2201,hinduism|marriage engagement|soccer|team|tradition,http://www.imdb.com/title/tt0286499/?ref_=fn_tt_tt_1,438,2002,6.7
Drama|Romance,Sunshine State ,3433,2584,african american|business|coastline|florida|real estate,http://www.imdb.com/title/tt0286179/?ref_=fn_tt_tt_1,81,2002,6.9
Action|Sport,Crossover ,8707,2000,african american|basketball|basketball movie|critically bashed|tv commercial,http://www.imdb.com/title/tt0473024/?ref_=fn_tt_tt_1,36,2006,2.1
Action|Comedy,Khiladi 786 ,4633,1065,car crash|impersonating a police officer|long lost brother|marriage bureau|suitor,http://www.imdb.com/title/tt2166214/?ref_=fn_tt_tt_1,31,2012,4.3
Horror,[Rec] 2 ,55597,73,apartment|apartment building|blood sample|crucifix|zombie,http://www.imdb.com/title/tt1245112/?ref_=fn_tt_tt_1,148,2009,6.6
Musical,Standing Ovation ,548,72,dance|dream|frog|philadelphia pennsylvania|snake,http://www.imdb.com/title/tt1303803/?ref_=fn_tt_tt_1,6,2010,3.4
Comedy|Crime|Drama,The Sting ,175607,2387,con|con man|courier|long con|murder,http://www.imdb.com/title/tt0070735/?ref_=fn_tt_tt_1,252,1973,8.3
Biography|Drama|Sport,Chariots of Fire ,40511,1651,athlete|jew|missionary|olympic games|race,http://www.imdb.com/title/tt0082158/?ref_=fn_tt_tt_1,213,1981,7.2
Comedy|Drama|Romance,Diary of a Mad Black Woman ,10472,2723,comic relief|diary|kiss|madea series|state flag,http://www.imdb.com/title/tt0422093/?ref_=fn_tt_tt_1,202,2005,5.6
Biography|Drama|Music|Romance,Shine ,43013,888,abuse|australia|concert|pianist|piano,http://www.imdb.com/title/tt0117631/?ref_=fn_tt_tt_1,104,1996,7.7
Comedy|Drama|Romance,Don Jon ,190494,44265,camera focus on female butt|cunnilingus|new jersey|oral sex|reference to facebook,http://www.imdb.com/title/tt2229499/?ref_=fn_tt_tt_1,314,2013,6.6
Mystery|Western,High Plains Drifter ,36381,17599,gravestone|gunfighter|outlaw|revenge|small town,http://www.imdb.com/title/tt0068699/?ref_=fn_tt_tt_1,169,1973,7.6
Comedy|Drama,Ghost World ,96129,34106,art class|diner|friend|graduation|high school,http://www.imdb.com/title/tt0162346/?ref_=fn_tt_tt_1,488,2001,7.4
Biography|Drama|Romance,Iris ,14786,16768,alzheimer's disease|book|love|novelist|writer,http://www.imdb.com/title/tt0280778/?ref_=fn_tt_tt_1,144,2001,7.1
Comedy|Sci-Fi,Galaxina ,1955,396,alien|android|fem bot|female android|stars,http://www.imdb.com/title/tt0080771/?ref_=fn_tt_tt_1,44,1980,3.4
Drama|Music,The Chorus ,44151,745,boarding school|boy|choir|school|teacher,http://www.imdb.com/title/tt0372824/?ref_=fn_tt_tt_1,110,2004,7.9
Comedy|Drama,Mambo Italiano ,5548,1033,gay|immigrant|italian|police|police officer,http://www.imdb.com/title/tt0330602/?ref_=fn_tt_tt_1,67,2003,6.7
Crime|Drama|Mystery|Thriller,Wonderland ,18792,1315,murder|police|police investigation|porn star|robbery,http://www.imdb.com/title/tt0335563/?ref_=fn_tt_tt_1,153,2003,6.6
Drama,Do the Right Thing ,59524,2892,black militant|frustration|pizza|pizza parlor|pizzeria,http://www.imdb.com/title/tt0097216/?ref_=fn_tt_tt_1,418,1989,7.9
Comedy|Crime|Drama|Romance|Thriller,Harvard Man ,3754,6776,basketball|cheerleader|college|harvard|philosophy,http://www.imdb.com/title/tt0242508/?ref_=fn_tt_tt_1,69,2001,4.9
Comedy|Drama,Le Havre ,15267,391,bar|container|illegal immigrant|neighbor|shoe shiner,http://www.imdb.com/title/tt1508675/?ref_=fn_tt_tt_1,41,2011,7.2
Crime|Drama|Mystery|Thriller,Irreversible ,87244,118,long take|male frontal nudity|revenge|reverse chronology|vengeance,http://www.imdb.com/title/tt0290673/?ref_=fn_tt_tt_1,664,2002,7.4
Comedy|Drama,R100 ,1658,81,coma|one word title|spitting|sushi|swimming pool,http://www.imdb.com/title/tt2914838/?ref_=fn_tt_tt_1,12,2013,6.1
Comedy|Drama|History|Romance,Rang De Basanti ,70233,1519,freedom|friend|india|student|urination,http://www.imdb.com/title/tt0405508/?ref_=fn_tt_tt_1,321,2006,8.4
